bin	contig	len
LIB-MJ048-B3_04.7	k127_165151	4038
LIB-MJ048-B3_04.7	k127_141865	4184
LIB-MJ048-B3_04.7	k127_44415	2191
LIB-MJ048-B5_04.14	k127_122377	2594
LIB-MJ048-B5_04.15	k127_155126	6332
LIB-MJ048-B5_04.2	k127_84170	2876
LIB-MJ048-B5_04.23	k127_234117	7003
LIB-MJ048-B5_04.23	k127_68720	7116
LIB-MJ048-B5_04.3	k127_322396	2091
LIB-MJ048-B9_04.5	k127_125293	1558
LIB-MJ048-B9_04.5	k127_200096	4312
LIB-MJ048-C2_04.10	k127_155884	1822
LIB-MJ048-C2_04.10	k127_107305	5347
LIB-MJ048-C2_04.10	k127_286762	2878
LIB-MJ048-C2_04.10	k127_263997	1637
LIB-MJ048-C2_04.20	k127_46674	2847
LIB-MJ048-C2_04.20	k127_56201	4639
LIB-MJ048-C9_04.11	k127_91402	31951
LIB-MJ048-C9_04.4	k127_139518	3301
LIB-MJ048-C9_04.4	k127_145344	2940
LIB-MJ048-D4_04.1	k127_137853	11710
LIB-MJ048-D4_04.1	k127_218622	12030
LIB-MJ048-D4_04.1	k127_220150	16475
LIB-MJ048-D4_04.1	k127_220598	10619
LIB-MJ048-D4_04.1	k127_18494	29006
LIB-MJ048-D4_04.12	k127_120383	6338
LIB-MJ048-D4_04.12	k127_123874	23390
LIB-MJ048-D4_04.12	k127_180476	13431
LIB-MJ048-D4_04.3	k127_194995	7211
LIB-MJ048-D4_04.3	k127_62733	4630
LIB-MJ048-D4_04.7	k127_161159	2701
LIB-MJ048-D4_04.7	k127_186532	4245
LIB-MJ048-D4_04.7	k127_26892	8412
LIB-MJ048-D4_04.7	k127_191320	16397
LIB-MJ048-D4_04.7	k127_8607	4533
LIB-MJ048-D4_04.7	k127_86962	10600
LIB-MJ048-D4_04.7	k127_89768	6815
LIB-MJ048-D4_04.8	k127_18038	8863
LIB-MJ048-D4_04.8	k127_21538	2372
LIB-MJ048-D8_04.6	k127_244678	1715
LIB-MJ048-E11_04.2	k127_236832	10995
LIB-MJ048-E11_04.2	k127_301557	5604
LIB-MJ048-E11_04.7	k127_96081	11799
LIB-MJ048-E11_04.7	k127_99248	3968
LIB-MJ048-E1_04.7	k127_53856	14882
LIB-MJ048-E1_04.7	k127_74285	24695
LIB-MJ048-E1_04.7	k127_23578	10253
LIB-MJ048-E5_04.16	k127_233120	16735
LIB-MJ048-E5_04.16	k127_309089	3379
LIB-MJ048-E5_04.19	k127_11641	4246
LIB-MJ048-E5_04.21	k127_216271	2197
LIB-MJ048-E5_04.21	k127_261775	9926
LIB-MJ048-E5_04.21	k127_164238	9471
LIB-MJ048-E5_04.5	k127_83876	19633
LIB-MJ048-E5_04.5	k127_193705	6993
LIB-MJ048-E5_04.5	k127_123158	6131
LIB-MJ048-E5_04.5	k127_162813	7166
LIB-MJ048-E5_04.5	k127_315806	9180
LIB-MJ048-E5_04.5	k127_248168	4174
LIB-MJ048-E6_04.13	k127_242732	6712
LIB-MJ048-E6_04.13	k127_102738	11113
LIB-MJ048-E6_04.13	k127_257247	5514
LIB-MJ048-E6_04.5	k127_29071	14876
LIB-MJ048-E6_04.5	k127_177237	6865
LIB-MJ048-E6_04.5	k127_6002	3056
LIB-MJ048-E6_04.9	k127_86280	5891
LIB-MJ048-E7_04.5	k127_44703	4156
LIB-MJ048-F9_04.20	k127_50920	1570
LIB-MJ048-G11_04.1	k127_126685	4325
LIB-MJ048-G11_04.1	k127_11353	1905
LIB-MJ048-G3_04.2	k127_91390	2172
LIB-MJ048-G9_04.1	k127_68034	7003
LIB-MJ048-G9_04.1	k127_272859	14323
LIB-MJ048-G9_04.1	k127_42556	2302
LIB-MJ048-G9_04.8	k127_216040	3458
LIB-MJ048-H11_04.6	k127_257061	5388
LIB-MJ048-H11_04.6	k127_10037	7270
LIB-MJ048-H11_04.6	k127_154616	8375
LIB-MJ048-H11_04.6	k127_270580	10555
LIB-MJ048-H11_04.6	k127_220793	10209
LIB-MJ048-H11_04.6	k127_221284	3093
LIB-MJ048-H6_04.10	k127_71944	4793
LIB-MJ048-H6_04.10	k127_230335	6179
LIB-MJ048-H7_04.1	k127_125216	8800
LIB-MJ050-A12_02.1	k127_111361	17969
LIB-MJ050-A12_02.12	k127_136017	4625
LIB-MJ050-A12_02.12	k127_188678	9173
LIB-MJ050-A12_02.12	k127_89517	8113
LIB-MJ050-A12_02.12	k127_95744	6182
LIB-MJ050-A12_02.4	k127_58473	4755
LIB-MJ050-A12_02.6	k127_92963	2534
LIB-MJ050-A2_02.1	k127_180493	5237
LIB-MJ050-A4_02.3	k127_99995	3869
LIB-MJ050-B1_02_v_LIB-MJ408-A10_04.7	k127_11527	2123
LIB-MJ050-B4_02.2	k127_6716	7753
LIB-MJ050-B4_02.2	k127_35647	13962
LIB-MJ050-B4_02.2	k127_108577	3290
LIB-MJ050-B4_02.2	k127_48324	6579
LIB-MJ050-B6_02.4	k127_52697	2104
LIB-MJ050-B9_02.6	k127_176238	8045
LIB-MJ050-B9_02.8	k127_72910	4460
LIB-MJ050-C2_02.10	k127_270426	5556
LIB-MJ050-C2_02.9	k127_263903	2044
LIB-MJ050-C4_02.5	k127_15510	4587
LIB-MJ050-C6_02.13	k127_18626	2238
LIB-MJ050-C6_02.13	k127_236652	6930
LIB-MJ050-C6_02.5	k127_186230	4958
LIB-MJ050-C6_02.5	k127_293597	3782
LIB-MJ050-C6_02.5	k127_82041	10709
LIB-MJ050-C6_02.5	k127_146644	10520
LIB-MJ050-C6_02.5	k127_82780	4145
LIB-MJ050-C7_02.10	k127_97116	30921
LIB-MJ050-C7_02.10	k127_290979	15352
LIB-MJ050-C7_02.10	k127_12878	26624
LIB-MJ050-C7_02.15	k127_289258	4147
LIB-MJ050-C7_02.19	k127_195464	3817
LIB-MJ050-C7_02.19	k127_197541	2407
LIB-MJ050-C7_02.19	k127_44112	4554
LIB-MJ050-C7_02.21	k127_246945	1731
LIB-MJ050-C7_02.23	k127_89993	32051
LIB-MJ050-C9_02.22	k127_384345	7587
LIB-MJ050-C9_02.22	k127_194174	11746
LIB-MJ050-D10_02.11	k127_108913	25586
LIB-MJ050-D10_02.11	k127_149842	3979
LIB-MJ050-D10_02.11	k127_45605	5575
LIB-MJ050-D10_02.14	k127_104122	22081
LIB-MJ050-D10_02.18	k127_105658	5137
LIB-MJ050-D10_02.5	k127_2453	3737
LIB-MJ050-D11_02.11	k127_64733	1816
LIB-MJ050-D3_02.17	k127_84497	2266
LIB-MJ050-D3_02.18	k127_83753	10424
LIB-MJ050-D3_02.18	k127_51560	4830
LIB-MJ050-D3_02.20	k127_49691	3108
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.11	k127_377701	8015
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.11	k127_134599	1971
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_48986	5849
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_147158	4674
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_195947	4125
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_60973	5444
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_364020	5729
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.12	k127_387463	6758
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.28	k127_438975	10936
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.33	k127_389480	4798
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.33	k127_441602	8758
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.33	k127_158968	3036
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_295262	20958
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_448526	40268
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_455758	3710
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_211256	3729
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_70710	9354
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.36	k127_178207	3680
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.43	k127_438503	58656
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.43	k127_1546	22349
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.45	k127_421078	3168
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.45	k127_324924	4684
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.48	k127_398890	20677
LIB-MJ050-D6_02_v_LIB-MJ408-D10_04.48	k127_110564	4115
LIB-MJ050-D9_02.13	k127_166064	11560
LIB-MJ050-D9_02.5	k127_29483	4176
LIB-MJ050-E10_02.14	k127_287418	3394
LIB-MJ050-E6_02.10	k127_124158	10337
LIB-MJ050-E6_02.10	k127_124832	10487
LIB-MJ050-E6_02.10	k127_76176	7925
LIB-MJ050-E6_02.10	k127_3544	14798
LIB-MJ050-E6_02.10	k127_158172	28507
LIB-MJ050-E6_02.10	k127_205406	7670
LIB-MJ050-E6_02.10	k127_8757	8784
LIB-MJ050-E6_02.10	k127_63014	6880
LIB-MJ050-E6_02.10	k127_111235	15906
LIB-MJ050-E6_02.10	k127_161260	15028
LIB-MJ050-E6_02.10	k127_163937	14309
LIB-MJ050-E6_02.10	k127_91577	8493
LIB-MJ050-E6_02.10	k127_232839	19623
LIB-MJ050-E6_02.10	k127_171499	11959
LIB-MJ050-E6_02.10	k127_192676	7783
LIB-MJ050-F11_02.4	k127_200463	11966
LIB-MJ050-F11_02.5	k127_54737	2846
LIB-MJ050-F11_02.5	k127_194258	7528
LIB-MJ050-F1_02.2	k127_105409	3642
LIB-MJ050-F1_02.3	k127_117674	4928
LIB-MJ050-F1_02.3	k127_80548	8920
LIB-MJ050-F4_02.10	k127_241014	2027
LIB-MJ050-F4_02.10	k127_78483	8363
LIB-MJ050-F4_02.14	k127_60340	5241
LIB-MJ050-F4_02.14	k127_53811	15501
LIB-MJ050-F9_02.7	k127_63980	4292
LIB-MJ050-G5_02.12	k127_88037	1637
LIB-MJ050-G5_02.12	k127_106201	5016
LIB-MJ050-G5_02.16	k127_201667	3725
LIB-MJ050-G5_02.16	k127_169585	1593
LIB-MJ050-G5_02.24	k127_219323	10323
LIB-MJ050-G5_02.24	k127_292317	17408
LIB-MJ050-G5_02.24	k127_293026	8073
LIB-MJ050-G5_02.24	k127_6284	26022
LIB-MJ050-G5_02.24	k127_304351	8925
LIB-MJ050-G5_02.24	k127_20284	5481
LIB-MJ050-G5_02.24	k127_168493	6385
LIB-MJ050-G5_02.24	k127_179403	12735
LIB-MJ050-G6_02.5	k127_31091	2127
LIB-MJ050-G9_02.14	k127_252378	8944
LIB-MJ050-G9_02.14	k127_310505	7365
LIB-MJ050-G9_02.14	k127_371061	2759
LIB-MJ050-H3_02.13	k127_201435	7858
LIB-MJ050-H3_02.23	k127_344707	4370
LIB-MJ050-H3_02.23	k127_107166	13600
LIB-MJ050-H3_02.23	k127_107685	17746
LIB-MJ050-H3_02.23	k127_167295	3890
LIB-MJ050-H3_02.23	k127_327202	3373
LIB-MJ050-H3_02.23	k127_134369	8055
LIB-MJ050-H3_02.24	k127_149219	3793
LIB-MJ050-H3_02.24	k127_7835	62894
LIB-MJ050-H3_02.24	k127_418745	6607
LIB-MJ050-H3_02.24	k127_32725	15265
LIB-MJ050-H3_02.24	k127_388899	3994
LIB-MJ050-H5_02.10	k127_314868	9123
LIB-MJ050-H5_02.2	k127_163132	83463
LIB-MJ050-H5_02.2	k127_94976	13010
LIB-MJ050-H5_02.2	k127_95138	31864
LIB-MJ050-H5_02.20	k127_88777	1792
LIB-MJ050-H7_02.1	k127_31009	19853
LIB-MJ050-H7_02.1	k127_247303	15242
LIB-MJ050-H7_02.1	k127_432862	28831
LIB-MJ050-H7_02.1	k127_171137	21348
LIB-MJ050-H7_02.10	k127_232029	6241
LIB-MJ050-H7_02.10	k127_341136	7573
LIB-MJ050-H7_02.13	k127_226213	11524
LIB-MJ050-H7_02.13	k127_154874	2746
LIB-MJ050-H7_02.14	k127_358179	4803
LIB-MJ050-H7_02.14	k127_417079	5606
LIB-MJ050-H7_02.16	k127_264470	4456
LIB-MJ050-H7_02.16	k127_76175	3919
LIB-MJ050-H7_02.17	k127_52982	4247
LIB-MJ050-H7_02.17	k127_345683	3810
LIB-MJ050-H7_02.17	k127_219802	4812
LIB-MJ050-H7_02.18	k127_116456	3282
LIB-MJ050-H7_02.9	k127_94775	169063
LIB-MJ050-H7_02.9	k127_361793	10890
LIB-MJ050-H8_02.1	k127_118139	16981
LIB-MJ050-H8_02.1	k127_33687	6952
LIB-MJ050-H8_02.1	k127_574187	4129
LIB-MJ050-H8_02.1	k127_612933	4965
LIB-MJ050-H8_02.1	k127_74016	3850
LIB-MJ050-H8_02.22	k127_794778	2785
LIB-MJ050-H8_02.29	k127_901	2942
LIB-MJ050-H8_02.40	k127_493316	2127
LIB-MJ050-H8_02.40	k127_690672	4217
LIB-MJ050-H8_02.43	k127_732006	27890
LIB-MJ050-H8_02.43	k127_764665	4198
LIB-MJ050-H8_02.44	k127_10845	14296
LIB-MJ050-H8_02.44	k127_400964	13290
LIB-MJ050-H8_02.44	k127_779114	14262
LIB-MJ050-H8_02.54	k127_864059	5447
LIB-MJ050-H8_02.6	k127_373734	21082
LIB-MJ050-H8_02.6	k127_569057	5826
LIB-MJ050-H8_02.7	k127_33453	8482
LIB-MJ051-A3_02.3	k127_29285	6246
LIB-MJ051-A3_02.3	k127_234394	2980
LIB-MJ051-A3_02.3	k127_166650	2295
LIB-MJ051-A5_02.25	k127_217120	3014
LIB-MJ051-A5_02.7	k127_220772	3528
LIB-MJ051-A5_02.7	k127_35549	3744
LIB-MJ051-A8_02.6	k127_140480	2001
LIB-MJ051-B12_02.1	k127_80795	1813
LIB-MJ051-B7_02.3	k127_194591	3736
LIB-MJ051-B7_02.9	k127_183378	1931
LIB-MJ051-B7_02.9	k127_147738	2941
LIB-MJ051-B7_02.9	k127_10853	3479
LIB-MJ051-C11_02.12	k127_244523	8312
LIB-MJ051-C11_02.13	k127_62235	4874
LIB-MJ051-C11_02.13	k127_135495	2609
LIB-MJ051-C11_02.13	k127_165153	3981
LIB-MJ051-C11_02.13	k127_52485	7773
LIB-MJ051-C11_02.13	k127_56264	5470
LIB-MJ051-C11_02.24	k127_173983	21447
LIB-MJ051-C12_02.11	k127_39704	4130
LIB-MJ051-C12_02.11	k127_144549	2929
LIB-MJ051-C12_02.11	k127_173628	5031
LIB-MJ051-C12_02.12	k127_90649	3337
LIB-MJ051-C12_02.4	k127_237426	22733
LIB-MJ051-C12_02.4	k127_163589	86436
LIB-MJ051-C12_02.6	k127_196297	4199
LIB-MJ051-C4_02.16	k127_98923	2414
LIB-MJ051-C6_02.4	k127_100377	1782
LIB-MJ051-D10_02.12	k127_120677	6118
LIB-MJ051-D10_02.12	k127_7766	5205
LIB-MJ051-D10_02.13	k127_121439	14930
LIB-MJ051-D10_02.2	k127_30244	1946
LIB-MJ051-D10_02.2	k127_133849	5865
LIB-MJ051-D10_02.2	k127_6616	5077
LIB-MJ051-D10_02.2	k127_81439	1578
LIB-MJ051-D10_02.9	k127_20660	11581
LIB-MJ051-D11_02.4	k127_238839	2779
LIB-MJ051-D3_02.4	k127_116613	2102
LIB-MJ051-D8_02.3	k127_3663	26256
LIB-MJ051-D8_02.3	k127_239882	3224
LIB-MJ051-D8_02.3	k127_12823	15765
LIB-MJ051-D9_02.11	k127_34145	22115
LIB-MJ051-D9_02.19	k127_18622	2866
LIB-MJ051-D9_02.19	k127_251889	6900
LIB-MJ051-E2_02.18	k127_464546	8332
LIB-MJ051-E2_02.18	k127_1050455	7216
LIB-MJ051-E2_02.39	k127_163833	6517
LIB-MJ051-E3_02.15	k127_11715	4831
LIB-MJ051-E3_02.15	k127_122522	5223
LIB-MJ051-E3_02.15	k127_200012	1819
LIB-MJ051-E3_02.18	k127_16385	2455
LIB-MJ051-E3_02.22	k127_132874	3259
LIB-MJ051-E3_02.27	k127_322554	4569
LIB-MJ051-E3_02.27	k127_270991	2315
LIB-MJ051-E3_02.28	k127_149293	1580
LIB-MJ051-E3_02.28	k127_255802	6168
LIB-MJ051-E3_02.28	k127_10408	1863
LIB-MJ051-E3_02.28	k127_126012	9023
LIB-MJ051-E3_02.32	k127_113231	3545
LIB-MJ051-E3_02.32	k127_10142	1838
LIB-MJ051-E3_02.32	k127_276552	3309
LIB-MJ051-E3_02.6	k127_113405	12440
LIB-MJ051-E3_02.6	k127_329409	69702
LIB-MJ051-E3_02.6	k127_303760	12849
LIB-MJ051-E6_02.8	k127_103174	24697
LIB-MJ051-E6_02.8	k127_13229	5858
LIB-MJ051-E6_02.8	k127_118699	7844
LIB-MJ051-E7_02.7	k127_231414	1674
LIB-MJ051-E8_02.5	k127_97333	24964
LIB-MJ051-E8_02.5	k127_99356	3908
LIB-MJ051-E9_02.11	k127_181578	2964
LIB-MJ051-E9_02.23	k127_96027	1924
LIB-MJ051-E9_02.8	k127_175672	3337
LIB-MJ051-F2_02.4	k127_248988	13664
LIB-MJ051-F2_02.4	k127_175837	7069
LIB-MJ051-F5_02.11	k127_191861	2201
LIB-MJ051-F5_02.11	k127_173056	3254
LIB-MJ051-F5_02.2	k127_7446	72434
LIB-MJ051-F5_02.2	k127_221589	35166
LIB-MJ051-F7_02.4	k127_136575	7778
LIB-MJ051-F7_02.9	k127_129295	6856
LIB-MJ051-G2_02.4	k127_5727	2284
LIB-MJ051-G3_02.5	k127_34578	3483
LIB-MJ051-G5_02.10	k127_145593	4607
LIB-MJ051-G5_02.10	k127_175041	3791
LIB-MJ051-G5_02.13	k127_159341	1877
LIB-MJ054-A12_03.19	k127_105443	2907
LIB-MJ054-A1_03.18	k127_76388	11055
LIB-MJ054-A1_03.21	k127_68038	3293
LIB-MJ054-A1_03.21	k127_68937	5259
LIB-MJ054-A1_03.21	k127_77969	2282
LIB-MJ054-A1_03.21	k127_213000	4881
LIB-MJ054-A1_03.21	k127_316897	3291
LIB-MJ054-A1_03.21	k127_124481	2658
LIB-MJ054-A1_03.26	k127_215359	17493
LIB-MJ054-A5_03.5	k127_29038	11029
LIB-MJ054-A5_03.5	k127_100992	30403
LIB-MJ054-A5_03.5	k127_44177	12175
LIB-MJ054-A5_03.5	k127_15775	39003
LIB-MJ054-A5_03.5	k127_1890	43132
LIB-MJ054-A5_03.5	k127_45010	18869
LIB-MJ054-A5_03.5	k127_73411	47462
LIB-MJ054-A5_03.5	k127_117773	42707
LIB-MJ054-A5_03.5	k127_119698	5071
LIB-MJ054-A5_03.5	k127_34344	11577
LIB-MJ054-A5_03.5	k127_75817	3860
LIB-MJ054-A5_03.5	k127_63214	23798
LIB-MJ054-A5_03.5	k127_63601	10520
LIB-MJ054-A5_03.5	k127_48166	6580
LIB-MJ054-A5_03.5	k127_77361	15623
LIB-MJ054-A5_03.5	k127_20613	5758
LIB-MJ054-A5_03.5	k127_64529	23164
LIB-MJ054-A5_03.5	k127_137830	15557
LIB-MJ054-A5_03.5	k127_50922	73585
LIB-MJ054-A5_03.5	k127_138280	19754
LIB-MJ054-A5_03.5	k127_40598	19037
LIB-MJ054-A5_03.5	k127_96948	57446
LIB-MJ054-A5_03.5	k127_26213	42643
LIB-MJ054-A5_03.5	k127_27292	12782
LIB-MJ054-A5_03.5	k127_112407	9055
LIB-MJ054-A6_03.12	k127_188633	1561
LIB-MJ054-B11_03.1	k127_3604	2039
LIB-MJ054-B11_03.1	k127_28044	1971
LIB-MJ054-B11_03.1	k127_28376	5694
LIB-MJ054-B2_03.5	k127_244977	2323
LIB-MJ054-B2_03.5	k127_252866	4043
LIB-MJ054-B6_03.4	k127_60052	5553
LIB-MJ054-B7_03.3	k127_38992	2036
LIB-MJ054-C9_03.31	k127_263645	4180
LIB-MJ054-C9_03.31	k127_13172	3231
LIB-MJ054-C9_03.31	k127_316862	2412
LIB-MJ054-D1_03.16	k127_283318	59121
LIB-MJ054-D1_03.16	k127_223649	11370
LIB-MJ054-D1_03.16	k127_268224	7709
LIB-MJ054-D1_03.2	k127_193174	195157
LIB-MJ054-D1_03.2	k127_287930	204550
LIB-MJ054-D1_03.2	k127_165575	295251
LIB-MJ054-D1_03.2	k127_104106	619301
LIB-MJ054-D1_03.2	k127_47781	509521
LIB-MJ054-D1_03.23	k127_1481	320741
LIB-MJ054-D1_03.23	k127_95296	432265
LIB-MJ054-D1_03.23	k127_165977	451730
LIB-MJ054-D1_03.23	k127_11883	315652
LIB-MJ054-D1_03.23	k127_308162	280351
LIB-MJ054-D3_03.10	k127_138508	15925
LIB-MJ054-D3_03.10	k127_183998	10000
LIB-MJ054-D3_03.10	k127_144204	32503
LIB-MJ054-D3_03.10	k127_108897	16206
LIB-MJ054-D3_03.10	k127_135602	43042
LIB-MJ054-D3_03.10	k127_20141	5007
LIB-MJ054-D3_03.2	k127_66524	2066
LIB-MJ054-D6_03.2	k127_25744	10721
LIB-MJ054-D6_03.2	k127_101856	1560
LIB-MJ054-E10_03.11	k127_157104	5935
LIB-MJ054-E8_03.1	k127_36119	4547
LIB-MJ054-F11_03.3	k127_43084	7108
LIB-MJ054-F11_03.3	k127_44412	13268
LIB-MJ054-F11_03.3	k127_35591	30954
LIB-MJ054-F5_03.1	k127_93745	2911
LIB-MJ054-F5_03.1	k127_37055	4986
LIB-MJ054-F6_03.5	k127_128047	6315
LIB-MJ054-F8_03.3	k127_24761	5079
LIB-MJ054-F8_03.3	k127_39532	9010
LIB-MJ054-F9_03.3	k127_86188	4783
LIB-MJ054-F9_03.3	k127_107119	7172
LIB-MJ054-F9_03.3	k127_9479	7759
LIB-MJ054-G6_03.12	k127_288254	3909
LIB-MJ054-G6_03.12	k127_185721	3913
LIB-MJ054-G6_03.2	k127_89461	10953
LIB-MJ054-G6_03.6	k127_188447	6185
LIB-MJ054-H10_03.13	k127_190752	6201
LIB-MJ054-H10_03.4	k127_34641	4733
LIB-MJ055-A12_04.14	k127_218387	4297
LIB-MJ055-A12_04.14	k127_256558	30901
LIB-MJ055-A12_04.17	k127_65057	11150
LIB-MJ055-A12_04.18	k127_87665	4061
LIB-MJ055-A12_04.18	k127_233862	3909
LIB-MJ055-A12_04.18	k127_274723	16315
LIB-MJ055-A12_04.18	k127_246630	15700
LIB-MJ055-A12_04.18	k127_167981	4451
LIB-MJ055-A12_04.26	k127_266159	9732
LIB-MJ055-A12_04.26	k127_198091	5105
LIB-MJ055-A12_04.3	k127_87385	3341
LIB-MJ055-A12_04.3	k127_134411	3779
LIB-MJ055-A12_04.4	k127_258221	3272
LIB-MJ055-A6_04.12	k127_137356	6605
LIB-MJ055-A6_04.13	k127_119774	1949
LIB-MJ055-A6_04.13	k127_36198	8046
LIB-MJ055-A6_04.13	k127_107928	13854
LIB-MJ055-A6_04.13	k127_108499	5986
LIB-MJ055-A6_04.13	k127_73881	4543
LIB-MJ055-A6_04.13	k127_74010	6958
LIB-MJ055-A6_04.13	k127_11373	3087
LIB-MJ055-A6_04.13	k127_43122	2053
LIB-MJ055-A6_04.2	k127_133499	4857
LIB-MJ055-A6_04.2	k127_33260	3071
LIB-MJ055-A6_04.2	k127_84316	3176
LIB-MJ055-A6_04.3	k127_122471	2150
LIB-MJ055-A6_04.3	k127_116803	3165
LIB-MJ055-A6_04.6	k127_140738	21607
LIB-MJ055-A6_04.6	k127_128802	21844
LIB-MJ055-A6_04.9	k127_39994	5593
LIB-MJ055-A6_04.9	k127_162254	6335
LIB-MJ055-A6_04.9	k127_126444	12819
LIB-MJ055-A6_04.9	k127_27196	3572
LIB-MJ055-A6_04.9	k127_44397	3101
LIB-MJ055-A6_04.9	k127_130286	9042
LIB-MJ055-A6_04.9	k127_118479	19935
LIB-MJ055-A6_04.9	k127_82392	6318
LIB-MJ055-A9_04.10	k127_179387	2108
LIB-MJ055-B6_04.16	k127_42121	12390
LIB-MJ055-B6_04.16	k127_94698	8088
LIB-MJ055-B6_04.17	k127_173865	11969
LIB-MJ055-B6_04.17	k127_72028	3973
LIB-MJ055-B6_04.17	k127_176910	22354
LIB-MJ055-B6_04.17	k127_187764	25877
LIB-MJ055-B6_04.25	k127_328081	2779
LIB-MJ055-B6_04.3	k127_269039	10862
LIB-MJ055-B6_04.3	k127_134886	1853
LIB-MJ055-B7_04.24	k127_294822	2265
LIB-MJ055-B7_04.24	k127_94152	2824
LIB-MJ055-B7_04.25	k127_4071	2579
LIB-MJ055-B8_04.11	k127_83880	14103
LIB-MJ055-B9_04.13	k127_322900	1829
LIB-MJ055-B9_04.16	k127_37472	9729
