bin	contig	len
D4rbin.14	D4rbin.14k141_714276	66263
D4rbin.15	D4rbin.15k141_1148912	9755
D4rbin.15	D4rbin.15k141_403555	15393
D4rbin.15	D4rbin.15k141_1898284	45990
D4rbin.15	D4rbin.15k141_1609160	41261
D4rbin.8	D4rbin.8k141_1902479	9316
D5rbin.1	D5rbin.1k141_184895	5252
D5rbin.1	D5rbin.1k141_1987941	69110
D5rbin.1	D5rbin.1k141_770347	37999
D5rbin.1	D5rbin.1k141_1490823	30755
D5rbin.1	D5rbin.1k141_80232	7001
D5rbin.1	D5rbin.1k141_1676671	143946
D5rbin.1	D5rbin.1k141_2050740	33554
D5rbin.1	D5rbin.1k141_2058487	11000
D5rbin.1	D5rbin.1k141_1027708	11920
D5rbin.1	D5rbin.1k141_328980	2423
D5rbin.5	D5rbin.5k141_1622649	5917
D5rbin.5	D5rbin.5k141_1624729	3646
D5rbin.5	D5rbin.5k141_937933	3560
D5rbin.5	D5rbin.5k141_468771	18603
D5rbin.5	D5rbin.5k141_1389212	10024
D5rbin.7	D5rbin.7k141_742591	14200
D5rbin.8	D5rbin.8k141_2218760	3592
D6rbin.11	D6rbin.11k141_941290	19495
D6rbin.11	D6rbin.11k141_1385732	5763
D6rbin.14	D6rbin.14k141_476306	3224
D6rbin.14	D6rbin.14k141_2080585	2374
D6rbin.14	D6rbin.14k141_593183	4435
D6rbin.14	D6rbin.14k141_1085277	5257
D6rbin.14	D6rbin.14k141_2578101	2114
D6rbin.15	D6rbin.15k141_10282	70399
D6rbin.15	D6rbin.15k141_2301044	91594
D6rbin.15	D6rbin.15k141_1561082	212869
D6rbin.15	D6rbin.15k141_1565933	74145
D6rbin.15	D6rbin.15k141_1775879	91821
D6rbin.18	D6rbin.18k141_729595	11192
D6rbin.20	D6rbin.20k141_1153121	29555
D6rbin.21	D6rbin.21k141_1720511	6290
D6rbin.24	D6rbin.24k141_1930312	14625
D6rbin.24	D6rbin.24k141_1743573	200078
D6rbin.24	D6rbin.24k141_2221128	58039
D6rbin.3	D6rbin.3k141_718942	3659
DRR101456rebin.10	DRR101456rebin.10k141_592319	22915
DRR101456rebin.10	DRR101456rebin.10k141_693482	2915
DRR101456rebin.10	DRR101456rebin.10k141_253055	9423
DRR101456rebin.10	DRR101456rebin.10k141_303345	37141
DRR101456rebin.10	DRR101456rebin.10k141_11845	28924
DRR101456rebin.10	DRR101456rebin.10k141_605519	36005
DRR101456rebin.10	DRR101456rebin.10k141_311789	16705
DRR101456rebin.10	DRR101456rebin.10k141_669909	14698
DRR101456rebin.10	DRR101456rebin.10k141_79497	22464
DRR101456rebin.10	DRR101456rebin.10k141_278826	3950
DRR101456rebin.10	DRR101456rebin.10k141_977178	51600
DRR101456rebin.10	DRR101456rebin.10k141_929274	9630
DRR101456rebin.3	DRR101456rebin.3k141_652631	4539
DRR101456rebin.3	DRR101456rebin.3k141_863975	40048
DRR101456rebin.3	DRR101456rebin.3k141_728369	18840
DRR101456rebin.3	DRR101456rebin.3k141_438111	5214
DRR101456rebin.3	DRR101456rebin.3k141_733058	106031
DRR101456rebin.3	DRR101456rebin.3k141_45841	14535
DRR101456rebin.8	DRR101456rebin.8k141_749909	3774
DRR101456rebin.8	DRR101456rebin.8k141_802871	6101
DRR101456rebin.8	DRR101456rebin.8k141_424486	2951
DRR101456rebin.8	DRR101456rebin.8k141_426416	2278
DRR101456rebin.8	DRR101456rebin.8k141_970018	2120
DRR101456rebin.8	DRR101456rebin.8k141_34081	9366
DRR101456rebin.8	DRR101456rebin.8k141_133558	5680
DRR101456rebin.8	DRR101456rebin.8k141_837249	6218
DRR101456rebin.8	DRR101456rebin.8k141_242492	4042
DRR101456rebin.8	DRR101456rebin.8k141_935708	9391
DRR101456rebin.9	DRR101456rebin.9k141_178753	12831
DRR101457rebin.2	DRR101457rebin.2k141_2098	23445
DRR101457rebin.2	DRR101457rebin.2k141_263433	18170
DRR101457rebin.3	DRR101457rebin.3k141_643681	3270
DRR101457rebin.3	DRR101457rebin.3k141_202201	7088
DRR101457rebin.3	DRR101457rebin.3k141_728584	6119
DRR101462rebin.2	DRR101462rebin.2k141_732584	6984
DRR101462rebin.2	DRR101462rebin.2k141_134732	5466
DRR101462rebin.2	DRR101462rebin.2k141_311562	9479
DRR101464rebin.3	DRR101464rebin.3k141_617162	35638
DRR101464rebin.3	DRR101464rebin.3k141_899536	15565
DRR101464rebin.3	DRR101464rebin.3k141_466681	11224
DRR101464rebin.3	DRR101464rebin.3k141_391018	11853
DRR101464rebin.3	DRR101464rebin.3k141_111863	11671
DRR160704rebin.5	DRR160704rebin.5k141_631460	2568
DRR160708rebin.3	DRR160708rebin.3k141_241909	1544
DRR160708rebin.3	DRR160708rebin.3k141_758209	2498
DRR160708rebin.3	DRR160708rebin.3k141_310016	3724
DRR160712rebin.4	DRR160712rebin.4k141_328695	2472
DRR160712rebin.7	DRR160712rebin.7k141_691618	110734
ED2bin.11	ED2bin.11k141_959379	8079
ED2bin.11	ED2bin.11k141_1219024	24254
ED2bin.11	ED2bin.11k141_1862965	7259
ED2bin.2	ED2bin.2k141_158614	15892
ED2bin.2	ED2bin.2k141_294094	25612
ED2bin.2	ED2bin.2k141_1766428	33379
ED2bin.2	ED2bin.2k141_2759306	29725
ED2bin.3	ED2bin.3k141_875914	15046
ED2bin.6	ED2bin.6k141_1066490	7375
ED2bin.6	ED2bin.6k141_1118929	7118
ED2bin.6	ED2bin.6k141_1642334	7007
ED2bin.8	ED2bin.8k141_529169	41740
ED2bin.8	ED2bin.8k141_799159	8371
ED2bin.8	ED2bin.8k141_1174371	22706
ED2bin.9	ED2bin.9k141_558970	2514
ED3bin.2	ED3bin.2k141_1603100	11512
ED3bin.4	ED3bin.4k141_1815934	11183
ERR1051325rbin.1	ERR1051325rbin.1k141_865569	134447
ERR1051325rbin.12	ERR1051325rbin.12k141_1266869	158935
ERR1051325rbin.14	ERR1051325rbin.14k141_376849	46778
ERR1051325rbin.14	ERR1051325rbin.14k141_1458193	90018
ERR1051325rbin.14	ERR1051325rbin.14k141_477694	15152
ERR1051325rbin.14	ERR1051325rbin.14k141_294442	43310
ERR1051325rbin.14	ERR1051325rbin.14k141_1183884	8363
ERR1051325rbin.15	ERR1051325rbin.15k141_394593	67188
ERR1051325rbin.16	ERR1051325rbin.16k141_813959	3483
ERR1051325rbin.16	ERR1051325rbin.16k141_1119125	6039
ERR1051325rbin.16	ERR1051325rbin.16k141_12787	9054
ERR1051325rbin.17	ERR1051325rbin.17k141_1455007	48682
ERR1051325rbin.20	ERR1051325rbin.20k141_705323	13113
ERR1051325rbin.20	ERR1051325rbin.20k141_1151333	4655
ERR1051325rbin.20	ERR1051325rbin.20k141_170247	8483
ERR1051325rbin.20	ERR1051325rbin.20k141_247322	17915
ERR1051325rbin.23	ERR1051325rbin.23k141_686788	16824
ERR1051325rbin.25	ERR1051325rbin.25k141_145178	8558
ERR1051325rbin.25	ERR1051325rbin.25k141_617218	3472
ERR1051325rbin.25	ERR1051325rbin.25k141_1396053	35539
ERR1051325rbin.25	ERR1051325rbin.25k141_26139	36462
ERR1051325rbin.26	ERR1051325rbin.26k141_1514259	13974
ERR1051325rbin.26	ERR1051325rbin.26k141_1209938	32477
ERR1051325rbin.29	ERR1051325rbin.29k141_1452635	72965
ERR1051325rbin.29	ERR1051325rbin.29k141_1286431	33719
ERR1051325rbin.4	ERR1051325rbin.4k141_252481	70706
ERR1051325rbin.4	ERR1051325rbin.4k141_805015	23764
ERR1051325rbin.5	ERR1051325rbin.5k141_462649	3735
ERR1051325rbin.6	ERR1051325rbin.6k141_979090	39048
ERR1051325rbin.8	ERR1051325rbin.8k141_811489	2357
ERR1051325rbin.8	ERR1051325rbin.8k141_771648	5820
ERR1051325rbin.9	ERR1051325rbin.9k141_893891	10574
ERR1051325rbin.9	ERR1051325rbin.9k141_1454859	31015
ERR1051325rbin.9	ERR1051325rbin.9k141_1010174	20448
ERR4660996bin.1	ERR4660996bin.1k141_46813	12125
ERR4660996bin.1	ERR4660996bin.1k141_214022	2621
ERR4660996bin.2	ERR4660996bin.2k141_115037	2367
ERR4660996bin.2	ERR4660996bin.2k141_216883	3001
ERR4660996bin.4	ERR4660996bin.4k141_117172	52280
ERR4660999rbin.1	ERR4660999rbin.1k141_66900	60558
ERR4661000rbin.1	ERR4661000rbin.1k141_542398	10609
ERR4661000rbin.1	ERR4661000rbin.1k141_396122	23989
ERR4661000rbin.1	ERR4661000rbin.1k141_114405	54905
ERR4661000rbin.2	ERR4661000rbin.2k141_470536	3377
ERR4661000rbin.2	ERR4661000rbin.2k141_26822	18540
ERR4661000rbin.2	ERR4661000rbin.2k141_552731	7595
ERR4661000rbin.2	ERR4661000rbin.2k141_444092	8975
ERR4661000rbin.2	ERR4661000rbin.2k141_269907	6825
ERR4661000rbin.2	ERR4661000rbin.2k141_562681	17477
ERR4661001rbin.1	ERR4661001rbin.1k141_327554	27948
ERR4661003rbin.1	ERR4661003rbin.1k141_586645	8536
ERR4661003rbin.1	ERR4661003rbin.1k141_595672	4629
ERR4661003rbin.1	ERR4661003rbin.1k141_169742	7933
ERR4661003rbin.1	ERR4661003rbin.1k141_134764	8605
ERR4661003rbin.1	ERR4661003rbin.1k141_214352	4362
ERR4661003rbin.1	ERR4661003rbin.1k141_657688	5616
ERR4661003rbin.2	ERR4661003rbin.2k141_110853	12411
ERR4661003rbin.4	ERR4661003rbin.4k141_459662	54777
ERR4661003rbin.4	ERR4661003rbin.4k141_529662	27821
ERR4661003rbin.4	ERR4661003rbin.4k141_390623	4019
ERR4661003rbin.4	ERR4661003rbin.4k141_31615	13879
ERR4661003rbin.6	ERR4661003rbin.6k141_604096	7771
ERR4661003rbin.6	ERR4661003rbin.6k141_19804	4982
ERR4661003rbin.6	ERR4661003rbin.6k141_649344	8119
ERR4661003rbin.6	ERR4661003rbin.6k141_72603	6260
ERR4661004rbin.2	ERR4661004rbin.2k141_180939	21591
ERR4661004rbin.2	ERR4661004rbin.2k141_142763	9008
ERR4661004rbin.2	ERR4661004rbin.2k141_167906	31337
ERR4661004rbin.2	ERR4661004rbin.2k141_85748	7611
ERR4661004rbin.2	ERR4661004rbin.2k141_398896	37680
ERR4661004rbin.3	ERR4661004rbin.3k141_144220	17874
ERR4661004rbin.5	ERR4661004rbin.5k141_324616	11746
ERR4661004rbin.5	ERR4661004rbin.5k141_308675	3817
ERR4661004rbin.6	ERR4661004rbin.6k141_197198	3137
ERR4661004rbin.6	ERR4661004rbin.6k141_172080	13441
ERR4661004rbin.6	ERR4661004rbin.6k141_224271	9580
ERR4661004rbin.7	ERR4661004rbin.7k141_359778	58743
ERR4661004rbin.7	ERR4661004rbin.7k141_90629	41721
ERR4661004rbin.7	ERR4661004rbin.7k141_139346	40954
ERR4661004rbin.7	ERR4661004rbin.7k141_141947	33100
ERR4661004rbin.7	ERR4661004rbin.7k141_368818	113986
ERR4661004rbin.7	ERR4661004rbin.7k141_11002	36029
ERR4661004rbin.7	ERR4661004rbin.7k141_293743	26677
ERR4661004rbin.7	ERR4661004rbin.7k141_384609	9912
ERR4661004rbin.7	ERR4661004rbin.7k141_70918	34841
ERR4661004rbin.7	ERR4661004rbin.7k141_119945	12759
ERR4661004rbin.7	ERR4661004rbin.7k141_210035	10364
ERR4661004rbin.7	ERR4661004rbin.7k141_85359	40692
ERR4661004rbin.7	ERR4661004rbin.7k141_130553	10586
ERR4661004rbin.7	ERR4661004rbin.7k141_446935	71711
ERR4661005rbin.1	ERR4661005rbin.1k141_469431	18771
ERR4661005rbin.2	ERR4661005rbin.2k141_77807	13196
ERR4661005rbin.2	ERR4661005rbin.2k141_658528	8391
ERR4661005rbin.2	ERR4661005rbin.2k141_110430	19967
ERR4661005rbin.2	ERR4661005rbin.2k141_412260	15975
ERR4661005rbin.2	ERR4661005rbin.2k141_704862	9233
ERR4661006rbin.1	ERR4661006rbin.1k141_168213	57552
ERR4661006rbin.3	ERR4661006rbin.3k141_274281	5586
ERR4661006rbin.3	ERR4661006rbin.3k141_223768	20642
ERR4661006rbin.3	ERR4661006rbin.3k141_425955	18591
ERR4661006rbin.3	ERR4661006rbin.3k141_328894	13363
ERR4661006rbin.3	ERR4661006rbin.3k141_94386	21983
ERR4661006rbin.3	ERR4661006rbin.3k141_493346	3452
ERR4661010rbin.1	ERR4661010rbin.1k141_650757	2353
ERR4661010rbin.1	ERR4661010rbin.1k141_431048	5942
GM1bin.19	GM1bin.19k141_2055788	55616
GM1bin.19	GM1bin.19k141_1099002	124753
GM1bin.19	GM1bin.19k141_1659066	257508
GM1bin.20	GM1bin.20k141_1612541	3287
GM1bin.27	GM1bin.27k141_1594766	4744
GM1bin.29	GM1bin.29k141_1235004	16989
GM1bin.30	GM1bin.30k141_685744	7572
GM1bin.30	GM1bin.30k141_1242997	92287
GM1bin.30	GM1bin.30k141_473127	14122
GM1bin.31	GM1bin.31k141_721158	3274
GM1bin.32	GM1bin.32k141_1370674	87220
GM1bin.32	GM1bin.32k141_1600052	63370
GM1bin.32	GM1bin.32k141_1787555	5543
GM1bin.32	GM1bin.32k141_1463143	6852
GM1bin.33	GM1bin.33k141_2373156	2751
GM1bin.34	GM1bin.34k141_2207298	3725
GM1bin.34	GM1bin.34k141_2254430	13363
GM1bin.4	GM1bin.4k141_1351527	13968
GM1bin.4	GM1bin.4k141_204593	5824
GM1bin.4	GM1bin.4k141_118751	10756
GM1bin.5	GM1bin.5k141_34686	44073
GM1bin.8	GM1bin.8k141_2322756	3303
GM1bin.8	GM1bin.8k141_379681	3752
GM1bin.8	GM1bin.8k141_391022	4957
GM1bin.8	GM1bin.8k141_1293031	4126
GM2bin.1	GM2bin.1k141_1515544	1805
GM2bin.1	GM2bin.1k141_1533647	5104
GM2bin.14	GM2bin.14k141_1343954	36583
GM2bin.2	GM2bin.2k141_295322	11431
GM3bin.1	GM3bin.1k141_993095	175737
GM3bin.1	GM3bin.1k141_674785	157891
GM3bin.1	GM3bin.1k141_999389	141897
GM3bin.1	GM3bin.1k141_1218480	68483
GM3bin.1	GM3bin.1k141_1004038	42967
GM3bin.1	GM3bin.1k141_273590	78690
GM3bin.1	GM3bin.1k141_1248221	147361
GM3bin.1	GM3bin.1k141_1280719	110439
GM3bin.2	GM3bin.2k141_1250163	17384
GM3bin.2	GM3bin.2k141_176903	7630
GM3bin.5	GM3bin.5k141_195174	4654
GM3bin.5	GM3bin.5k141_1196723	4165
R100bin.4	R100bin.4k141_418436	9791
R101bin.1	R101bin.1k141_385011	10767
R101bin.8	R101bin.8k141_483699	5768
R101bin.8	R101bin.8k141_1589369	11831
R101bin.8	R101bin.8k141_1131998	9790
R101bin.8	R101bin.8k141_1727050	7277
R105bin.11	R105bin.11k141_2120251	31262
R105bin.11	R105bin.11k141_273032	35764
R105bin.11	R105bin.11k141_816611	16931
R105bin.11	R105bin.11k141_370850	15371
R105bin.11	R105bin.11k141_620139	15052
R105bin.14	R105bin.14k141_44940	20832
R125bin.1	R125bin.1k141_439511	113734
R125bin.1	R125bin.1k141_1166754	110022
R125bin.1	R125bin.1k141_298651	158285
R125bin.1	R125bin.1k141_1250785	119806
R125bin.1	R125bin.1k141_969067	65466
R125bin.1	R125bin.1k141_1404985	173846
R125bin.1	R125bin.1k141_1130812	90447
R125bin.1	R125bin.1k141_702221	144170
R125bin.1	R125bin.1k141_929060	89526
R125bin.5	R125bin.5k141_331889	14489
R125bin.7	R125bin.7k141_445747	3904
R125bin.7	R125bin.7k141_419654	8177
R125bin.7	R125bin.7k141_138216	4166
R1rebin.12	R1rebin.12k141_1721552	25289
R1rebin.12	R1rebin.12k141_1206811	4806
R1rebin.12	R1rebin.12k141_54433	119210
R1rebin.12	R1rebin.12k141_162688	78654
R1rebin.12	R1rebin.12k141_1886837	56480
R1rebin.12	R1rebin.12k141_1140360	25731
R1rebin.12	R1rebin.12k141_1479447	34630
R1rebin.13	R1rebin.13k141_1203582	2790
R1rebin.5	R1rebin.5k141_1090414	9074
R1rebin.5	R1rebin.5k141_1437905	4318
R23rbin.2	R23rbin.2k141_514901	269659
R23rbin.2	R23rbin.2k141_834029	286993
R23rbin.2	R23rbin.2k141_1986780	142096
R23rbin.2	R23rbin.2k141_1885552	207683
R23rbin.2	R23rbin.2k141_1913106	130811
R23rbin.2	R23rbin.2k141_1106529	155170
R25rbin.7	R25rbin.7k141_116405	9288
R26rbin.1	R26rbin.1k141_828780	4706
R26rbin.12	R26rbin.12k141_348989	8883
R26rbin.12	R26rbin.12k141_403669	5915
R26rbin.14	R26rbin.14k141_1173153	23724
R26rbin.14	R26rbin.14k141_455021	16024
R26rbin.8	R26rbin.8k141_1236573	14810
R26rbin.9	R26rbin.9k141_41380	5620
R2rebin.9	R2rebin.9k141_601047	8973
R3rebin.1	R3rebin.1k141_124588	7132
R3rebin.2	R3rebin.2k141_20102	14220
R4rebin.13	R4rebin.13k141_285280	5573
R96rbin.4	R96rbin.4k141_1393912	86186
R97rbin.11	R97rbin.11k141_873441	27009
R97rbin.11	R97rbin.11k141_1505117	23310
R97rbin.11	R97rbin.11k141_2297436	19497
R97rbin.11	R97rbin.11k141_1426553	60620
R97rbin.11	R97rbin.11k141_1065717	108112
R97rbin.11	R97rbin.11k141_581412	57395
R97rbin.11	R97rbin.11k141_1845849	19374
R97rbin.13	R97rbin.13k141_1596398	3456
R97rbin.7	R97rbin.7k141_823256	4262
R97rbin.9	R97rbin.9k141_913824	2291
R97rbin.9	R97rbin.9k141_789640	8824
R98rbin.5	R98rbin.5k141_955410	19686
R99rbin.5	R99rbin.5k141_254280	17015
R99rbin.5	R99rbin.5k141_594671	9427
R99rbin.5	R99rbin.5k141_933195	7366
R99rbin.5	R99rbin.5k141_1101964	11970
S108bin.3	S108bin.3k141_1209561	3164
S108bin.3	S108bin.3k141_1194849	3646
S108bin.3	S108bin.3k141_484133	4331
S108bin.6	S108bin.6k141_144680	30903
S109bin.3	S109bin.3k141_1296178	25021
S109bin.3	S109bin.3k141_121834	8563
S112bin.2	S112bin.2k141_746551	10188
S112bin.2	S112bin.2k141_389507	11240
S112bin.2	S112bin.2k141_492261	15472
S112bin.2	S112bin.2k141_176112	21562
S112bin.2	S112bin.2k141_278739	7082
S112bin.3	S112bin.3k141_1260758	2047
S112bin.3	S112bin.3k141_1124542	2166
S112bin.4	S112bin.4k141_517308	4868
S112bin.4	S112bin.4k141_581391	8179
S112bin.5	S112bin.5k141_487344	32290
S113bin.10	S113bin.10k141_1227538	5276
S113bin.13	S113bin.13k141_667635	15027
S113bin.17	S113bin.17k141_258098	11201
S113bin.17	S113bin.17k141_836509	5740
S113bin.3	S113bin.3k141_237672	2882
S113bin.3	S113bin.3k141_949337	4230
S113bin.5	S113bin.5k141_786849	5881
S113bin.6	S113bin.6k141_1204300	5697
S113bin.7	S113bin.7k141_1192723	16876
S113bin.7	S113bin.7k141_750590	36613
S114bin.6	S114bin.6k141_979254	115714
S114bin.6	S114bin.6k141_1048623	32742
S114bin.6	S114bin.6k141_678468	34501
S118bin.10	S118bin.10k141_1103416	27725
S118bin.11	S118bin.11k141_1912906	4568
S118bin.15	S118bin.15k141_127483	41809
S118bin.15	S118bin.15k141_1872731	5561
S118bin.17	S118bin.17k141_861551	21242
S118bin.17	S118bin.17k141_1890205	32005
S118bin.18	S118bin.18k141_1174779	6502
S118bin.18	S118bin.18k141_1259967	44889
S118bin.18	S118bin.18k141_799585	6376
S118bin.18	S118bin.18k141_644304	8347
S118bin.18	S118bin.18k141_1629464	3242
S118bin.18	S118bin.18k141_982534	19443
S118bin.2	S118bin.2k141_1781664	14611
S118bin.20	S118bin.20k141_917238	12795
S118bin.21	S118bin.21k141_1612103	158346
S118bin.21	S118bin.21k141_1509808	379183
S118bin.21	S118bin.21k141_4983	243780
S118bin.21	S118bin.21k141_1790836	361023
S118bin.21	S118bin.21k141_956494	386560
S118bin.22	S118bin.22k141_352815	178732
S118bin.22	S118bin.22k141_897895	103280
S118bin.24	S118bin.24k141_1513431	4869
S118bin.27	S118bin.27k141_1995024	3821
S118bin.27	S118bin.27k141_1200839	55582
S118bin.27	S118bin.27k141_1431827	13525
S118bin.29	S118bin.29k141_827495	31385
S118bin.29	S118bin.29k141_1058624	88426
S118bin.3	S118bin.3k141_482645	13919
S118bin.3	S118bin.3k141_672426	10425
S118bin.3	S118bin.3k141_424780	45125
S118bin.3	S118bin.3k141_1994614	27869
S118bin.3	S118bin.3k141_1660030	28640
S118bin.3	S118bin.3k141_1263305	28792
S118bin.34	S118bin.34k141_548388	28031
S118bin.35	S118bin.35k141_1213746	15676
S118bin.35	S118bin.35k141_1303732	23033
S118bin.36	S118bin.36k141_221489	9382
S118bin.36	S118bin.36k141_1246694	9519
S118bin.36	S118bin.36k141_1142105	10459
S118bin.36	S118bin.36k141_598851	15347
S118bin.36	S118bin.36k141_1043242	8264
